state,station_no,station_name,latitude,longitude,year,month,storage_percent_full,capacity_GL,owner
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2022,2,73.6,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2022,3,79.2,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2022,4,64.5,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2022,5,49.7,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2022,6,52.2,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2022,7,45.7,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2022,8,56.2,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2022,9,62.1,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2022,10,77.0,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2022,11,73.9,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2022,12,74.3,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2023,1,77.9,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2023,2,58.3,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2023,3,69.4,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2023,4,67.6,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2023,5,49.1,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2023,6,61.1,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2023,7,55.0,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2023,8,51.8,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2023,9,61.7,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2023,10,76.6,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2023,11,69.0,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2023,12,73.1,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2024,1,65.2,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2024,2,61.5,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2024,3,67.9,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2024,4,52.8,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2024,5,53.4,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2024,6,46.4,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2024,7,50.8,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2024,8,51.3,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2024,9,59.2,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2024,10,54.9,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2024,11,61.3,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2024,12,60.7,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2025,1,66.3,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2025,2,69.9,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2025,3,68.5,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2025,4,53.4,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2025,5,59.2,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2025,6,58.4,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2025,7,51.4,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2025,8,61.5,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2025,9,49.3,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2025,10,51.5,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2025,11,53.3,57.6,VIC - Goulburn-Murray Water
VIC,VIC003,VIC Main Weir #3,-38.925335,144.029439,2025,12,76.6,57.6,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2020,1,91.8,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2020,2,73.3,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2020,3,71.2,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2020,4,76.6,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2020,5,64.4,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2020,6,58.5,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2020,7,58.6,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2020,8,58.7,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2020,9,54.1,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2020,10,57.9,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2020,11,82.2,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2020,12,75.7,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2021,1,84.5,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2021,2,82.0,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2021,3,83.6,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2021,4,89.1,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2021,5,72.0,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2021,6,61.7,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2021,7,63.1,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2021,8,71.7,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2021,9,65.4,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2021,10,79.0,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2021,11,65.0,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2021,12,81.2,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2022,1,89.7,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2022,2,92.2,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2022,3,76.0,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2022,4,66.9,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2022,5,69.3,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2022,6,60.5,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2022,7,65.0,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2022,8,67.2,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2022,9,63.0,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2022,10,80.7,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2022,11,80.0,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2022,12,91.0,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2023,1,70.8,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2023,2,74.5,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2023,3,80.0,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2023,4,67.1,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2023,5,65.9,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2023,6,63.2,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2023,7,62.9,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2023,8,59.2,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2023,9,67.8,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2023,10,67.2,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2023,11,80.9,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2023,12,79.9,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2024,1,77.8,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2024,2,91.0,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2024,3,65.3,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2024,4,75.2,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2024,5,45.9,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2024,6,45.8,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2024,7,49.5,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2024,8,51.2,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2024,9,63.1,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2024,10,68.6,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2024,11,70.4,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2024,12,74.7,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2025,1,81.1,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2025,2,81.6,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2025,3,64.9,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2025,4,65.7,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2025,5,62.5,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2025,6,62.2,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2025,7,53.3,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2025,8,58.7,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2025,9,63.1,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2025,10,63.7,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2025,11,68.5,62.9,VIC - Goulburn-Murray Water
VIC,VIC004,VIC Central Pondage #4,-36.751369,149.52555,2025,12,77.2,62.9,VIC - Goulburn-Murray Water
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2020,1,72.9,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2020,2,70.8,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2020,3,73.6,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2020,4,67.0,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2020,5,57.2,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2020,6,62.6,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2020,7,47.9,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2020,8,59.4,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2020,9,62.9,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2020,10,62.5,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2020,11,71.3,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2020,12,65.5,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2021,1,87.9,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2021,2,79.9,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2021,3,74.2,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2021,4,78.6,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2021,5,63.1,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2021,6,55.2,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2021,7,53.0,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2021,8,67.3,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2021,9,59.7,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2021,10,82.9,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2021,11,64.9,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2021,12,91.2,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2022,1,85.6,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2022,2,82.4,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2022,3,76.1,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2022,4,76.7,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2022,5,69.1,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2022,6,72.3,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2022,7,65.0,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2022,8,66.6,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2022,9,67.2,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2022,10,74.0,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2022,11,81.2,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2022,12,72.7,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2023,1,72.3,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2023,2,83.5,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2023,3,76.4,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2023,4,69.2,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2023,5,65.5,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2023,6,63.8,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2023,7,57.1,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2023,8,57.0,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2023,9,66.5,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2023,10,64.5,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2023,11,77.8,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2023,12,68.8,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2024,1,81.5,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2024,2,76.8,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2024,3,71.9,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2024,4,71.2,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2024,5,70.3,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2024,6,62.8,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2024,7,44.3,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2024,8,49.0,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2024,9,56.6,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2024,10,65.5,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2024,11,73.5,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2024,12,69.7,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2025,1,77.5,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2025,2,70.5,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2025,3,67.7,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2025,4,57.9,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2025,5,55.8,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2025,6,49.6,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2025,7,50.5,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2025,8,64.0,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2025,9,55.7,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2025,10,82.1,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2025,11,74.3,86.7,BoM
VIC,VIC005,VIC Central Pondage #5,-38.253713,146.874715,2025,12,76.1,86.7,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2020,1,56.8,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2020,2,54.3,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2020,3,40.1,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2020,4,44.7,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2020,5,38.1,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2020,6,13.7,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2020,7,33.8,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2020,8,27.7,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2020,9,28.6,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2020,10,33.9,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2020,11,43.2,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2020,12,50.5,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2021,1,48.8,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2021,2,56.8,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2021,3,55.4,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2021,4,58.1,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2021,5,35.5,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2021,6,36.2,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2021,7,38.5,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2021,8,45.2,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2021,9,40.1,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2021,10,54.2,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2021,11,40.3,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2021,12,48.1,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2022,1,61.1,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2022,2,49.2,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2022,3,46.9,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2022,4,45.8,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2022,5,48.6,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2022,6,28.9,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2022,7,40.0,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2022,8,46.5,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2022,9,42.8,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2022,10,46.8,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2022,11,56.4,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2022,12,56.5,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2023,1,63.3,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2023,2,47.0,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2023,3,49.7,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2023,4,46.2,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2023,5,37.7,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2023,6,19.1,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2023,7,34.0,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2023,8,41.7,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2023,9,44.6,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2023,10,47.1,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2023,11,43.4,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2023,12,56.0,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2024,1,46.5,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2024,2,50.7,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2024,3,45.7,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2024,4,34.1,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2024,5,29.6,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2024,6,33.4,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2024,7,28.6,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2024,8,26.3,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2024,9,29.4,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2024,10,38.1,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2024,11,54.4,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2024,12,45.5,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2025,1,50.9,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2025,2,50.2,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2025,3,39.2,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2025,4,30.4,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2025,5,29.8,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2025,6,33.8,115.2,BoM
WA,WA001,WA Upper Reservoir #1,-20.455939,125.684813,2025,7,31.5,115.2,BoM
